ex_id,rd_id,status,stage,name,hypothesis_summary,config_paths,result_paths,file,decision_ids,created_at_utc,updated_at_utc,novice_summary,next_action
EX-20260623T234233Z-main-E3TQ,RD-20260623T015758Z-main-JFHA,completed,formal_completed_with_revision,隔夜收益信号组合层落差归因只读面板,low桶信号组合层落差是否由rank_drop提前卖出造成,scripts/research/build_daily_attribution_e3tq.py,results/v2/research/RD-20260623T015758Z-main-JFHA/EX-20260623T234233Z-main-E3TQ/,04_实验记录/EX-20260623T234233Z-main-E3TQ_隔夜收益信号组合层落差归因只读面板.md,DEC-20260624T014933Z-main-3TWB,2026-06-23T23:42:33Z,2026-06-24T02:30:00Z,口径修订后账本闭环残差0%;退出非主因(rank_drop卖对-8.3%);根因是放行机制未生效27只信号标的仅12只入仓2020_2021段0只;park退出维度开RD-NQS5,park RD-JFHA退出维度;新开RD-NQS5诊断放行入池失效(配置bug还是池子不匹配)
EX-20260624T022318Z-main-9WDE,RD-20260624T014933Z-main-NQS5,completed,concept_mismatch_confirmed,双池轮动low桶放行机制概念错配确认,读代码+扫日志确认放行门是池子median门槛放宽score上限非个股信号选股;overnight链概念错配,"scripts/research/diagnose_release_funnel_9wde.py(原计划,概念错配确认后不再需要)",results/v2/research/RD-20260624T014933Z-main-NQS5/EX-20260624T022318Z-main-9WDE/,04_实验记录/EX-20260624T022318Z-main-9WDE_双池轮动low桶放行机制信号标的入池失效只读诊断.md,DEC-20260624T042716Z-main-KZ7L,2026-06-24T02:23:18Z,2026-06-24T05:00:00Z,概念错配确认:overnight_share_gate放行=放宽max_score(5->8)非指定买入low桶个股;cand45次触发全为loosen_on_low放宽门槛无一例选股;组合层按动量score选股与个股overnight_share无关;事件级与组合层两个low不是一回事,开DEC-KZ7L修正;5份资产加注记;low桶信号真实价值待新实验判定(把个股overnight_share写进score)
EX-20260624T061755Z-main-CXCP,RD-20260624T014933Z-main-NQS5,completed,formal_completed_signal_no_alpha,个股overnight_share选股价值只读模拟,首次真正测试个股overnight_share选股信号:三步走A覆盖率B事件级复现C组合层模拟,scripts/research/simulate_overnight_stockpicking_cxcp.py,results/v2/research/RD-20260624T014933Z-main-NQS5/EX-20260624T061755Z-main-CXCP/,04_实验记录/EX-20260624T061755Z-main-CXCP_个股overnight_share选股价值只读模拟 事件级信号在组合层可交易约束下是否复现.md,DEC-20260624T072541Z-main-G6M9,2026-06-24T06:17:55Z,2026-06-24T06:50:00Z,信号无alpha:low桶+0.50%但随机替换负控+0.42%超额仅+0.08%;C组合层0/4赢hard5且3段负收益;错位+1天几乎不变(+0.46%);EX-7TJU +5.33%是标的池差异+beta;overnight链彻底关闭,park整个overnight链;DEC-G6M9盖最终park章;重启门槛极高
EX-20260625T012736Z-main-IRPR,RD-20260605T115651Z-main-CORE,completed,completed,IR替代R2口径差异只读探针预注册,逐日同价格同窗口分别用 slope×R2 和 IR=slope/SE(slope) 打分，量化两套口径的排序差异与分歧日 IR 是否显著优于 R2，决定是否值得开正式挑战者实验,2026-06-25T04:00:00Z,2026-06-25T04:00:00Z,04_实验记录/EX-20260625T012736Z-main-IRPR_IR替代R2口径差异只读探针预注册.md,,2026-06-25T01:27:36Z,2026-06-25T04:00:00Z,探针落场景E：Spearman0.60/Top1重合0.00/IR极值99.62%。根因是货币债ETF(511880占55%、511360占30%)残差近乎零导致IR分母下溢、系统性霸榜，朴素IR在A股ETF池结构性失灵,主控kill朴素IR路径：鲁棒变体(winsorize/cap/池过滤)会破坏风险调整语义且T+5超额仅0.19%不显著，不建议自动开鲁棒变体探针；R2不再视为瓶颈
EX-20260625T054748Z-main-DGPR,RD-20260605T115651Z-main-DEF0,completed,completed,双门槛分数空仓只读探针预注册,在2020-2026全样本上对比规则A(最高分<2)/B(合格数<5)/C(双门槛)三种空仓信号在历史回撤期的覆盖率、段外误伤率、反弹误伤率，判断双门槛方案是否值得进入正式EX,2026-06-25T06:15:00Z,2026-06-25T06:15:00Z,04_实验记录/EX-20260625T054748Z-main-DGPR_双门槛分数空仓只读探针预注册.md,,2026-06-25T05:47:48Z,2026-06-25T06:15:00Z,规则C(双门槛)覆盖仅4.59%远低于预测50%，根因是A股ETF池里货币/债/避险ETF逆势站上均线导致合格数恒>=20、第二门槛结构性失效；规则A(单一最高分<2)覆盖42.7%但误伤偏高25.19%/16.67%,主控kill双门槛(规则C)；规则A保留为候选方向，建议下探针测连续N日确认防抖动变体或换第二门槛为Top3平均分60日滚动分位
EX-20260625T075938Z-main-RA1,RD-20260605T115651Z-main-DEF0,completed,completed,规则A低分切防御ETF正式回测,在策略代码etf_dual_pool_r010b_action_ablation.py接入规则A(最高分<2全切511880)，跑4段×2成本=8配置真回测，与baseline_hard5严格对照,2026-06-25T09:40:00Z,2026-06-25T09:40:00Z,04_实验记录/EX-20260625T075938Z-main-RA1_规则A低分切防御ETF正式回测预注册.md,,2026-06-25T07:59:38Z,2026-06-25T09:40:00Z,差年份回撤改善显著(2022_2023 +8.82pp收益仅牺牲3.59%，2024 +9.06pp)；好年份2025牺牲20%回撤反而恶化2.28pp；首次回测因默认字典缺字段规则A未触发，修复后重跑正常,场景B observe：规则A降回撤能力证实但不适合常驻；下一探针分析2025逐日触发设计防抖动变体
EX-20260625T110234Z-main-RA2,RD-20260605T115651Z-main-DEF0,completed,completed,规则A防抖动冷却期正式回测,规则A加连续3日确认+5日冷却期，跑8配置真回测，与RA1原版和baseline三方对比,2026-06-25T11:50:00Z,2026-06-25T11:50:00Z,04_实验记录/EX-20260625T110234Z-main-RA2_规则A防抖动冷却期正式回测预注册.md,,2026-06-25T11:02:34Z,2026-06-25T11:50:00Z,防抖动在好年份(2025 -20%→-12%)和震荡年份(2022 -3.6%→-0.67%)有改善，但慢跌年份2024恶化(-15.6%→-24.9%)。冷却期在持续下跌中过早恢复,场景B/C：防抖动是按下葫芦浮起瓢。制度识别器分析发现60日均值2.5能区分2022(2.40)和2024(2.62)，好年份2025/2026的0%触发。转入EX-RA3制度识别器方向
EX-20260626T001500Z-main-RA3,RD-20260605T115651Z-main-DEF0,completed,completed,制度识别器60日均值低分切防御正式回测,规则A改用60日max_score滚动均值<2.5替代当日分数判断，跑8配置真回测，与RA1/baseline四方对比,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260626T001500Z-main-RA3/formal/rule_a_regime/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260626T001500Z-main-RA3/formal/rule_a_regime/,04_实验记录/EX-20260626T001500Z-main-RA3_制度识别器60日均值低分切防御正式回测预注册.md,DEC-20260626T024211Z-main-W4Q7,2026-06-26T00:15:00Z,2026-06-26T09:40:00Z,场景C kill全面更差：2024段baseline+67%被做成-9.5%(收益差-45.84%)，924行情被60日均值滞后漏光；2025牺牲11.71%(滞后渗漏)；连RA1在2022_2023的唯一胜利(改善8.82pp)都丢了反恶化1.46pp,场景C kill：60日均值窗口太长拐点反应迟钝且仍是分数单一信号撞2024悖论。跳出分数加ret20_breadth第二维度转EX-RA4
EX-20260626T014954Z-main-RA4,RD-20260605T115651Z-main-DEF0,draft,preregistered,分数ret20广度二维门控低分切防御正式回测,规则A加ret20_breadth(20日正收益标的占比)第二维度，分数<2且ret20<0.5才切防御ETF，跑8配置+1负控真回测，与RA1/RA3/baseline四方对比,configs/research/R010-DEFENSE/rule_a_idle/EX-20260626T014954Z-main-RA4/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260626T014954Z-main-RA4/,04_实验记录/EX-20260626T014954Z-main-RA4_分数ret20广度二维门控低分切防御正式回测预注册.md,DEC-20260626T024211Z-main-W4Q7,2026-06-26T01:49:54Z,2026-06-26T10:00:00Z,预注册+诊断完成，回测进行中。只读诊断(baseline逐日STATE 916条)三大证据：ret20区分力+12.4%远强于ma20_breadth+3.6%；门控924前1天解除满仓吃满暴涨消灭RA3滞后渗漏；2025牛市误伤降至6%,按决策树A=promote/B=observe/C=kill判定；核心看2024能否吃到924反弹(vs RA3漏光)和2025牛市保护
EX-20260626T030352Z-main-RA5,RD-20260605T115651Z-main-DEF0,completed,completed,分数ret20hs300三维门控低分切防御正式回测,"规则A加沪深300 200日均线方向第三维度,分数<2且ret20<0.5且hs300在200日均线下才切防御ETF,跑8配置+1负控真回测",configs/research/R010-DEFENSE/rule_a_idle/EX-20260626T030352Z-main-RA5/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260626T030352Z-main-RA5/,04_实验记录/EX-20260626T030352Z-main-RA5_分数ret20hs300三维门控低分切防御正式回测预注册.md,DEC-20260626T035024Z-main-K7R9,2026-06-26T03:03:52Z,2026-06-26T11:45:00Z,场景A promote_candidate! 全样本复合17.03x超越baseline15.68x(+8.6%) 五轮首次. 2025段-8.9%(vs RA4 -25.7%) 200日均线过滤牛市回调触发21->3次; 2024段+26.3%维持躲大跌吃924; 2022改善5.18pp; 负控byte-level通过,进入shadow灰度+阈值微扰(hs300 120/250日 广度0.45/0.55 分数1.8/2.2); 验证样本外和非过拟合后决定是否正式promote改实盘
EX-20260626T154216Z-main-RA6,RD-20260605T115651Z-main-DEF0,completed,completed_neighbors_passed,三维门控阈值微扰矩阵非过拟合验证,"RA5三维门控(分数2.0/广度0.5/hs300-200日)不是单点过拟合; OFAT 6邻域点(分数1.8/2.2 广度0.45/0.55 窗口120/250)各±1档, 6邻域×4段=24pair仅cost1x, 对标LVV7范本",configs/research/R010-DEFENSE/rule_a_idle/EX-20260626T154216Z-main-RA6/formal/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260626T154216Z-main-RA6/,04_实验记录/EX-20260626T154216Z-main-RA6_三维门控阈值微扰矩阵非过拟合验证预注册.md,DEC-20260626T035024Z-main-K7R9,2026-06-26T15:42:16Z,2026-06-27T01:35:00Z,PASS非过拟合闭环! 6/6邻域点复合≥baseline95%(14.9x): score1p8 16.89x(+7.7%) score2p2 15.45x(-1.5%最低仍98.5%) breadth0p45 18.31x(+16.7%最强) breadth0p55 16.91x(+7.8%) window120 17.18x(+9.5%) window250 16.40x(+4.6%); 2024段6/6正贡献 2025段6/6牺牲≤12%; 0断崖 孤立最优False; 三维都不敏感,RA6通过维持promote_candidate; 本轮接shadow灰度改造(rule_a_idle新增shadow字段+分支+日志函数仿a22范本); 实盘hard5默认关闭三维门控但记shadow触发日志; shadow通过后再开DEC建议实盘引入; 不扩第四维度或交叉组合
EX-20260627T005518Z-main-GUWQ,RD-20260605T115651Z-main-DEF0,completed,completed_revise,RA7切防御连续确认治V型误伤,"RA5三维门控加entry_confirm连续确认治2025-04 V型误触发; entry_confirm_days邻域N=2/3/5, 3邻域x4段=12pair仅cost1x, 纯配置零代码复用RA5三维门控; 关键反例RA2单维entry_confirm=3按下葫芦浮起瓢2024恶化-24.9%, 本轮验证三维信号下不复现",configs/research/R010-DEFENSE/rule_a_idle/EX-20260627T005518Z-main-GUWQ/formal/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260627T005518Z-main-GUWQ/,04_实验记录/EX-20260627T005518Z-main-GUWQ_RA7切防御连续确认治V型误伤.md,DEC-20260626T035024Z-main-K7R9,2026-06-27T00:55:18Z,2026-06-27T02:00:00Z,revise部分通过: N=3治2025有效(-8.9%转-5.0% MDD完全恢复-16.57%)且2024不恶化(entry_3 +17.4%>门槛+15% 不复现RA2分水岭达成) 复合17.033x与RA5持平; 但邻域不稳健N=2复合-1.7% N=5复合-3.0% 仅N=3甜区有单点嫌疑; N单调倒U暴露动作层对V型底部持续天数敏感,首选转向信号层备选A(ma200斜率只读诊断); 不直接采用N=3不promote; entry_confirm机制保留为已验证有效但不稳组件
EX-20260627T053730Z-main-JTX7,RD-20260605T115651Z-main-DEF0,completed,completed_single_point_passed,A2趋势破位ma200斜率治V型误伤,RA5第三维瞬时破位升级为趋势破位(close<ma200且ma200斜率<0); 诊断已证ma200斜率V型段0/21天转负真崩盘242/242为负; 4段cost1x单点formal; 代码改动约13行(配置2+读取2+斜率计算+判定分支)默认False退化RA5,configs/research/R010-DEFENSE/rule_a_idle/EX-20260627T053730Z-main-JTX7/formal/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260627T053730Z-main-JTX7/,04_实验记录/EX-20260627T053730Z-main-JTX7_A2趋势破位ma200斜率治V型误伤.md,DEC-20260626T035024Z-main-K7R9,2026-06-27T05:37:30Z,2026-06-27T06:25:00Z,PASS单点formal: 四条证伪全过. 2025伤害完全清零(-8.9%转-0.0% MDD完全恢复-16.57%)诊断0/21在formal完美复现; 2024分水岭零差异(+26.3%与RA5分毫不差)诊断242/242在formal复现; 2022_2023反改善+2.8pp; 唯一代价2020_2021掉2.6pp(疫情底快速反弹被过滤); 复合18.719x超RA5+9.9%超baseline+19.4%下限空仓路线新最优,下轮做slope_window=10/30邻域验证对标RA6 OFAT确认非单点过拟合; 邻域通过后升级L2_robustness_neighbors_passed并入RA5 promote_candidate包或新开DEC更新shadow配置
EX-20260627T063703Z-main-XSFC,RD-20260605T115651Z-main-DEF0,completed,completed_neighbors_passed,A2n趋势破位斜率窗口邻域稳健性验证,A2单点formal的slope_window邻域验证; OFAT对标RA6范本; 2邻域(slope_window=10/30)x4段=8pair仅cost1x; 中心slope_window=20复用A2结果不重跑作消融对照; 纯配置零代码,configs/research/R010-DEFENSE/rule_a_idle/EX-20260627T063703Z-main-XSFC/formal/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260627T063703Z-main-XSFC/,04_实验记录/EX-20260627T063703Z-main-XSFC_A2n趋势破位斜率窗口邻域稳健性验证.md,DEC-20260626T035024Z-main-K7R9,2026-06-27T06:37:03Z,2026-06-27T07:30:00Z,PASS邻域极其稳健: 四条证伪全过. 2020/2024/2025三段三窗口完全一致(零差异小数点都同)证明斜率方向不依赖窗口长度; 唯一2022_2023段单调合理差异(slope_10 -0.5% < 20 -5.5% < 30 -7.3% 窗口越短过滤越多反弹段误触发); 三窗口复合都在18.3x~19.7x窄带无孤立最优无断崖; slope_10反而最强19.714x(+25.7%)但不构成孤立最优; A2升级L2_robustness_neighbors_passed达RA6同等严谨度,A2趋势破位(slope_window=20)确认为非单点过拟合可并入RA5 promote_candidate包; 下限空仓路线最优方案从RA5瞬时(17.03x)升级为A2趋势破位(18.72x+9.9%); 下一步新开DEC决策卡更新shadow配置同步trend_break_enabled=True+slope_window=20积累样本外; 实盘promote仍需样本外shadow验证硬门槛
EX-20260627T135725Z-main-HUWV,RD-20260605T115651Z-main-DEF0,completed,completed,十一年长周期回测揭示4段空仓重置假象,连续单段2015-01~2026-05(约11.4年)持仓继承回测; baseline/RA5/A2三版本; 揭示4段空仓重置方法系统性高估防御门控效果(RA5 2024段4段-18.88%是空仓轻仓假象 十一年真实-31.87%); 负现金核查为已知结算行为(-0.04%非bug),configs/research/R010-DEFENSE/rule_a_idle/EX-20260627T053730Z-main-JTX7/decade2/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260627T053730Z-main-JTX7/decade2/,04_实验记录/EX-20260627T135725Z-main-HUWV_十一年长周期回测揭示4段空仓重置假象.md,DEC-20260626T035024Z-main-K7R9/DEC-20260627T073551Z-main-DTH2,2026-06-27T13:57:25Z,2026-06-27T21:30:00Z,方法论级发现: 4段空仓重置高估防御效果. 十一年RA5 47.50x仍超baseline+27.4%但超额主因2015股灾(+17pp)非4段显示的2020-2025大跌防御; A2 39.43x落后RA5 -16.9%(4段假象A2超RA5+9.9%被推翻); A2致命盲区=牛顶崩盘零防御(2015前期大牛斜率仍正); 十一年MDD三版本几乎相同-31.9%防御对最大回撤改善有限,DEC-DTH2修订A2不升级降为可选组件; DEC-K7R9补注RA5真实价值主要2015类牛顶崩盘防御; 研究质量审计规范待更新4段偏差警示; 路线重点转向牛顶崩盘防御验证+样本外
EX-20260628T120000Z-main-D3,RD-20260605T115651Z-main-DEF0,completed,completed_root_cause_fixed,raw_closes缓存累加污染根因定论,平台代码_r010a_raw_closes用dict.update跨日累加永不清空冻结已退出池ETF价格序列污染广度依赖;方案A修复7810行每日整体替换+重跑十一年三段,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260627T053730Z-main-JTX7/decade5_fixed/,04_实验记录/EX-20260628T120000Z-main-D3_raw_closes缓存累加污染根因定论.md,DEC-20260627T073551Z-main-DTH2,2026-06-28T12:00:00Z,2026-06-28T18:00:00Z,raw_closes缓存累加bug根因定论+修复;铁证2024-06-25修复版三段median_ret全=-0.0403一致bug版全=+0.0093符号相反;修复版十一年baseline36.38x/A2 39.38x超baseline+8.2%全周期最优且对污染免疫/RA5 31.43x落后-13.6%;第三次反转A2重新最优,完成A2四项验证P1-P5;P2成本扰动需在十一年口径复核(见EX-A2C2X11Y),
EX-20260628T230000Z-main-A2COST,RD-20260605T115651Z-main-DEF0,completed,formal_completed_四段口径结论已被十一年cost2x推翻_见EX-A2C2X11Y,A2成本扰动cost2x/cost3x;四段口径下cost2x A2被baseline反超-5.2%;该结论已被EX-A2C2X11Y十一年口径推翻,configs/research/R010-DEFENSE/rule_a_idle/EX-20260627T053730Z-main-JTX7/formal/trend_break/cost2x_slip2bps/,results/v2/research/R010-DEFENSE/rule_a_idle/EX-20260627T053730Z-main-JTX7/formal/trend_break/cost2x_slip2bps/,04_实验记录/EX-20260628T230000Z-main-A2COST_A2成本扰动cost2xcost3x证伪预测超额依赖低换手假设.md,DEC-20260627T073551Z-main-DTH2,2026-06-28T23:00:00Z,2026-06-29T13:10:00Z,四段口径结论已被推翻:四段cost2x A2 14.866x被baseline反超-5.2%判定A2仅降回撤;但十一年cost2x证明A2仍优+12.86%(见EX-A2C2X11Y);根因四段空仓重置抹杀A2少换手优势,结论已被EX-A2C2X11Y推翻;原文保留作历史记录,
